url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster,wait_time,cluster_size
https://github.com/squid-cache/squid/commit/ac5de05bed05906909d7ccc894f940438b8a9967,29 Sep 2010,"Bug 3051: integer display overflow

This alters the cachemgr display formatting to use 64-bit integers
instead of 32-bit. Revealing overflows hiding behind display overflows.",302,data/crawl/squid/hunk_3018.cpp,use same variable,non-trivial,data/crawl/squid/old_hunk_3018.cpp,data/crawl/squid/new_hunk_3018.cpp,9,9,"storeAppendPrintf(sentry, ""client_http.kbytes_in = %d\n"",
                      (int) f->client_http.kbytes_in.kb);","storeAppendPrintf(sentry, ""client_http.kbytes_in = %ld\n"",
                      (long)f->client_http.kbytes_in.kb);","[""updateVariable"", ""updateContent""]","[[""%d\\n"", ""int""], [""%ld\\n"", ""long""]]",[5116502832370718979],7722,0.0,29
https://github.com/squid-cache/squid/commit/4ef877d67aaff7156b5611db55b45cb7c57a0120,06 Feb 2009,"Author: Francesco Chemolli <kinkie@squid-cache.org>
String NG : fixes initial merge, take 2

Compared to the retired first attempt it:
 - fixes the issues Tsantilas Christos found out about
 - implements String::find
 - some more users analyzed and fixed.",654,data/crawl/squid/hunk_3920.cpp,invoke same method,trivial,data/crawl/squid/old_hunk_3920.cpp,data/crawl/squid/new_hunk_3920.cpp,3,3,"storeAppendPrintf(entry, "" %s:"", tag.buf());","storeAppendPrintf(entry, "" %s:"", tag.unsafeBuf());","[""updateVariable""]","[[""buf""], [""unsafeBuf""]]",[2412284708412051408],7721,3110.4,25
https://github.com/squid-cache/squid/commit/bb64d87960915b8f4e5ba159049d5c9d5e545e01,30 Dec 2014,Fix 'field precision specifier '.*' expects argument of type 'int',20,data/crawl/squid/hunk_1081.cpp,use same text format,non-trivial,data/crawl/squid/old_hunk_1081.cpp,data/crawl/squid/new_hunk_1081.cpp,3,3,"buf.Printf(""Proxy-Authorization: Basic %.*s\r\n"", resultLen, base64buf);","buf.Printf(""Proxy-Authorization: Basic %.*s\r\n"", (int)resultLen, base64buf);","[""addVariable""]","[[], [""int""]]",[-7555364370854764664],7720,4141843.2,25
https://github.com/squid-cache/squid/commit/ba1b862c8e2fb4ac6002432c2f16041119c02758,29 May 2014,merge from trunk r13423,5144,data/crawl/squid/hunk_1382.cpp,check similar variable,non-trivial,data/crawl/squid/old_hunk_1382.cpp,data/crawl/squid/new_hunk_1382.cpp,-1,4,,"printf(""%u "", requestData->channelId);","[""addLog""]","[[], [""printf"", ""%u"", ""requestData"", ""channelId""]]",[3098921161029892682],7719,23400.0,24
https://github.com/squid-cache/squid/commit/1071ffed56172406d771265af76d8273ffcdb89e,26 May 2015,"Replace Packer object API with Packable API

Majority of thost patch is symbol renaming to unify the
class method names to the Packable API names.

There is effectively no logical change in this patch
despite appearances because it replaces the Packer object
which provides methods which are just wrappers pointing
to static functions which are in turn wrappers pointing
to storage buffer object methods. With direct calls to
those storage object methods (renamed).

We can now interchangebly use MemBuf or StoreEntry objects
with the packInto(Packable *) functions. Or any other
object which inherits and implements the Packable API.

We also gain 0.1% in performance (+2 RPS) by avoiding the
layers of wrapper funcions and Packer object allocate / 
deallocate cycles.",1141,data/crawl/squid/hunk_732.cpp,invoke same log method,non-trivial,data/crawl/squid/old_hunk_732.cpp,data/crawl/squid/new_hunk_732.cpp,5,5,"mb.Printf(""\r\n"");","mb.append(""\r\n"", 2);","[""updateLog"", ""addContent""]","[[""Printf""], [""append"", ""2""]]",[-16152299998899699014],7718,63860.86956521739,23
https://github.com/squid-cache/squid/commit/253caccb08f5a5a23ec0c9b89272145213c09ec0,26 Jan 2006,"The purpose of this change is to add ICAP RESPMOD support for FTP responses.

I created a ""ServerStateData"" class which has common elements of both
HttpStateData and FtpStateData.  It becomes a base class for both
of them.  ICAP now uses the ServerStateData methods.",643,data/crawl/squid/hunk_4884.cpp,invoke same log method,trivial,data/crawl/squid/old_hunk_4884.cpp,data/crawl/squid/new_hunk_4884.cpp,8,10,"storeAppendPrintf(entry, ""<!-- HTML listing generated by Squid %s -->\n"",
                      version_string);","printfReplyBody(""<!-- HTML listing generated by Squid %s -->\n"",
                    version_string);","[""updateLog"", ""removeVariable""]","[[""storeAppendPrintf"", ""entry""], [""printfReplyBody""]]",[-4645287094243982784],7717,0.0,22
https://github.com/squid-cache/squid/commit/5c7a6e90a7d87963e81a67ee8143eeb998ade3a9,06 Oct 2008,"Author: Markus Moeller <markus_moeller@compuserve.com>
Update squid_kerb_auth helper to 1.0.3 release

Also add missing config.test file (empty) so
 --enable-negotiate-auth-helpers=X will build it with Squid.


  squid_kerb_auth 1.0.3 Official ReadMe file:

--------------------------------------------------------------------------------
readme.txt is the squid_kerb_auth read-me file.

Author: Markus Moeller (markus_moeller at compuserve.com)

Copyright (C) 2007 Markus Moeller. All rights reserved.
--------------------------------------------------------------------------------

squid_kerb_auth Read Me

Markus Moeller
May 12, 2007

1 Introduction

squid_kerb_auth is a reference implementation that supports authentication via 
the Negotiate RFC 4559 for proxies. It decodes RFC 2478 SPNEGO GSS-API tokens 
from IE7 either through helper functions or via SPNEGO supporting Kerberos libraries
and RFC 1964 Kerberos tokens from Firefox on Linux. Currently, squid_kerb_auth
 supports Squid 2.6 on Linux. 

squid_auth_kerb requires either MIT or Heimdal Kerberos libraries and header files.

2 Building and Installation

Run ./configure

for help use ./configure --help

Copy the helper squid_kerb_auth to an apropriate directory.

3 Configuration

a) Configure IE or Firefox to point to the squid proxy by using the fqdn. IE and Firefox will use the
fqdn to query for a HTTP/fqdn Kerberos service principal. 

b) Create a keytab which contains the HTTP/fqdn Kerberos service principal and place it into a directory
where the squid run user can read the keytab. 

c) Add the following line to squid.conf

auth_param negotiate program /usr/sbin/squid_kerb_auth 
auth_param negotiate children 10
auth_param negotiate keep_alive on

d) Modify squid startup file

Add the following lines to the squid startup script to point squid to a keytab file which
contains the HTTP/fqdn service principal for the default Kerberos domain. The fqdn must be 
the proxy name set in IE or firefox. You can not use an IP address.

KRB5_KTNAME=/etc/squid/HTTP.keytab
export KRB5_KTNAME

If you use a different Kerberos domain than the machine itself is in you can point squid to 
the seperate Kerberos config file by setting the following environmnet variable in the startup 
script.

KRB5_CONFIG=/etc/krb-squid5.conf
export KRB5_CONFIG

4 Miscellaneous

If squid_kerb_auth doesn't determine for some reason the right service principal you can provide 
it with -s HTTP/fqdn.

If you serve multiple Kerberos realms add a HTTP/fqdn@REALM service principal per realm to the 
HTTP.keytab file and use the -s GSS_C_NO_NAME option with squid_kerb_auth.",1834,data/crawl/squid/hunk_4154.cpp,use same text,non-trivial,data/crawl/squid/old_hunk_4154.cpp,data/crawl/squid/new_hunk_4154.cpp,5,5,"fprintf(stdout, ""NA %s failed: %s\n"",function, buf);","fprintf(stdout, ""BH %s failed: %s\n"",function, buf);","[""updateContent""]","[[""NA""], [""BH""]]",[-1536009228013789],7716,2160.0,22
https://github.com/squid-cache/squid/commit/ac5de05bed05906909d7ccc894f940438b8a9967,29 Sep 2010,"Bug 3051: integer display overflow

This alters the cachemgr display formatting to use 64-bit integers
instead of 32-bit. Revealing overflows hiding behind display overflows.",302,data/crawl/squid/hunk_3014.cpp,use same variable,non-trivial,data/crawl/squid/old_hunk_3014.cpp,data/crawl/squid/new_hunk_3014.cpp,6,6,"storeAppendPrintf(sentry, ""\tPage faults with physical i/o: %d\n"",
                      rusage_pagefaults(&rusage));","storeAppendPrintf(sentry, ""\tPage faults with physical i/o: %ld\n"",
                      (long)rusage_pagefaults(&rusage));","[""updateContent"", ""addVariable""]","[[""%d\\n""], [""%ld\\n"", ""long""]]",[-2438861538484045685],7715,0.0,22
https://github.com/squid-cache/squid/commit/bf3e8d5a0de0f6f59996d1a8fb88402ba2273ede,05 Jun 2015,"SourceLayout: convert helper stats display to Packable API

Requires unifying the classes Helper::Request queues which incidentally
also brings stateful helpers closer to concurrency support",192,data/crawl/squid/hunk_692.cpp,block change,non-trivial,data/crawl/squid/old_hunk_692.cpp,data/crawl/squid/new_hunk_692.cpp,34,-1,"storeAppendPrintf(sentry, ""\n"");",,"[""removeLog""]","[[""storeAppendPrintf"", ""sentry"", ""\\n""], []]",[-6080590955771865090],7714,2983745.4545454546,22
https://github.com/squid-cache/squid/commit/30abd2216c340de83251e6e42e6566de0fd23766,29 May 2007,Rollback String API changes. Delayed to 3.1.,2195,data/crawl/squid/hunk_4558.cpp,invoke same method,trivial,data/crawl/squid/old_hunk_4558.cpp,data/crawl/squid/new_hunk_4558.cpp,3,3,"storeAppendPrintf(entry, "" %s:"", tag.c_str());","storeAppendPrintf(entry, "" %s:"", tag.buf());","[""updateVariable""]","[[""c_str""], [""buf""]]",[-277036821796306822],7713,0.0,21
https://github.com/squid-cache/squid/commit/081edc2de252e852d0a8e02891fb36d7919a92ef,07 Jan 2012,"Cleanup: update most of the existing stub files to use the STUB.h framework

There are still several sections to be done. Including adding library API
stubs. However these are the ones which can be done immediately without 
breaking or re-writing existing unit tests.",2058,data/crawl/squid/hunk_2353.cpp,inner similar method,non-trivial,data/crawl/squid/old_hunk_2353.cpp,data/crawl/squid/new_hunk_2353.cpp,10,-1,"fatal(""pconn.cc required"");",,"[""removeLog""]","[[""fatal"", ""pconn"", ""cc"", ""required""], []]",[13636338255685932867],7712,0.0,21
https://github.com/squid-cache/squid/commit/86c0aed6f3d6225d2769d5eee25eb4d1d7eb1e44,18 May 2007,"Add string API layer for better string handling.

For various reasons listed below we adopt the std::string API (but not the implementation) as the basis for string operations.

This patch reverts the SquidString.h file to provide only the main API and hooks for any string implementation behind the API.

For Release 3.0 the old String (now SqString) will remain the default string core.
That code has been kept in this patch with some minor modifications and bug fixes as listed below.

For Release 3.1 it is expected that a better string core will be developed.

Reasons for these changes:

The initial String implementation was incomplete and non-standard causing some risky operations at points in the code and duplicated some operations.
std::string provides a better known API for string handling which is widely use amongst other string implementations beyond std::string itself and this enables std::string or a derivative to be used in squid at some future date.
String as used previously is a defined alternative to std::string in some systems

This patch:
   - moves the old String class to SqString
   - provides the well-known type of 'string' for general use
   - provides implicit conversion from char* and char[] types
   - migrates custom functions to well-known API:
       buf()           -> c_str()
       clean()         -> clear()
   - removes redundant functions:
       buf(char*)      -> operator=(char*)
       initBuf(char*)  -> operator=(char*)
       reset(char*)    -> operator=(char*)
   - adds well-known API methods for safer string use:
       operator []
       empty()
       operator <<
       strcmp(), strcasecmp(), etc
   - May fix bug #1088 - segmentation fault after append(char*,int)
   - Fixes several unreported char* handling bugs in String/SqString",2203,data/crawl/squid/hunk_4592.cpp,invoke same method,trivial,data/crawl/squid/old_hunk_4592.cpp,data/crawl/squid/new_hunk_4592.cpp,3,3,"storeAppendPrintf(entry, "" %s:"", tag.buf());","storeAppendPrintf(entry, "" %s:"", tag.c_str());","[""updateVariable""]","[[""buf""], [""c_str""]]",[277036821796306822],7711,0.0,20
https://github.com/squid-cache/squid/commit/a98bcbee0005004c1aa26042060eb1dd7dad482b,02 Dec 2009,"Shuffle simple math functions into SquidMath

This unlinks many depencies pulled in by tools.cc through the more
complicated permissions, and death reporting code.",230,data/crawl/squid/hunk_3474.cpp,invoke same method,non-trivial,data/crawl/squid/old_hunk_3474.cpp,data/crawl/squid/new_hunk_3474.cpp,3,3,"storeAppendPrintf(sentry,
                              ""        %-20.20s %7d %3d%%\n"",
                              log_tags[l],
                              c->Icp.result_hist[l],
                              percent(c->Icp.result_hist[l], c->Icp.n_requests));","storeAppendPrintf(sentry, ""        %-20.20s %7d %3d%%\n"",log_tags[l], c->Icp.result_hist[l], Math::intPercent(c->Icp.result_hist[l], c->Icp.n_requests));","[""removeVariable"", ""addVariable""]","[[""percent""], [""Math"", ""intPercent""]]",[-11117553028743557694],7710,0.0,20
https://github.com/squid-cache/squid/commit/1c8f25bbb056368c4405473ff7304156608e92cc,17 Jun 2011,"Upgrade comm layer Connection handling

The premise underlying this large patch is that instead of copying and
re-copying and re-lookups for the FD related data we can take the
ConnectionDetail class which is generated to store a few bits of IP
information about newly accept()'d connections and make it persist across
the whole of Squid.

It has been renamed from ConnectionDetails to Comm::Connection and has
absorbed a few FD data fields from other classes long the code paths.
Its scope is to hold an FD (or potential FD) plus meta data.

Comm::Connection are valid before, during and after the period when their
particular FD is open. The meta data may be used beforehand to setup the
FD (in the case of peer selection or other TcpAcceptor usage), and it may
remain in use after FD closure until logging or all linked job and call
objects have detected the closure and terminated. A global function
Comm::IsConnOpen() may be used on the pointer objects to detect whether
they point at an active connection.

Most of the patch is simple parameter changes to functions and methods to
pass a ""cont Comm::ConnectionPointer &"" instead of an ""int FD"". Along with
class FD fields being converted to these object pointers.


In order to support this alteration there have been behavioral changes to:

The socket accept() Job
  Comm::TcpAcceptor altered to spawn Comm::Connection objects and to
  operate with one controlling their active/closed state.

FTP data channel handling Calls.
  efficiency improvements making use of Comm::Connection as a feedback
  channel between TcpAcceptor and FtpStateData to cancel the listening
  Job. Most of the underlying logic change is already in trunk to use
  the Subscription API. This just streamlines and fixes some race bugs.

Peer selection
  updated to spawn a set of Comm::Connection objects. To do this it is
  updated to determine *all* peers including DIRECT ones. Doing the DNS
  lookup instead of leaving it to comm_connect() on the other side of
  FwdState. It also absorbs the outgoing address selection from FwdState
  and can now specify details of local+remote ends of an outgoing TCP link.

Forwarding
  updated to handle the new outputs from peer selection and to open sequentially.

pconn handling
  updated to use destination IP/port and hold a Comm::Connection instead
  of domain name indexing an FD. This allows us to maintain idle pools
  and re-use FD more efficiently with virtual-hosted servers. Along
  with maintaining certainty that the pconn selected actually goes to
  the exact destination IP:port needed by forwarding.

comm layer outgoing connections
  now have a control job Comm::ConnOpener to do this. Due to the peer
  selection and forwarding changes this is a much simpler operation.

HTTP / CONNECT tunnel / gopher / whois / FTP
  updated to receive a server and client Comm::Connection object from
  forwarding. To operate on those until they close or are finished with.

SNMP / ICP / HTCP / DNS port listeners
  updated to work with Comm::Connection holding their listening socket
  meta data. This is a side-effect of the ICP and Comm read/write/timeout
  changes.",8518,data/crawl/squid/hunk_2572.cpp,inner similar method,non-trivial,data/crawl/squid/old_hunk_2572.cpp,data/crawl/squid/new_hunk_2572.cpp,-1,7,,"fatal(""client_db.cc required"");","[""addLog""]","[[], [""fatal"", ""client_db"", ""cc"", ""required""]]",[-11584999754346286923],7709,76320.0,20
https://github.com/squid-cache/squid/commit/ce66013b40dad272f568df241b6f1fb238cec97f,13 Nov 1997,remove fatal_dump calls,59,data/crawl/squid/hunk_6975.cpp,check similar variable,non-trivial,data/crawl/squid/old_hunk_6975.cpp,data/crawl/squid/new_hunk_6975.cpp,7,-1,fatal_dump(NULL);,,"[""removeLog""]","[[""fatal_dump"", ""NULL""], []]",[12879563083587916188],7708,395772.63157894736,19
https://github.com/squid-cache/squid/commit/0ee4272be86c64bd8eedf6f662f63f61f8203e13,05 Nov 1996,massive const patch from Markus Gyger,1167,data/crawl/squid/hunk_7446.cpp,use same text,non-trivial,data/crawl/squid/old_hunk_7446.cpp,data/crawl/squid/new_hunk_7446.cpp,-1,30,,"storeAppendPrintf(sentry, close_bracket);","[""addLog""]","[[], [""storeAppendPrintf"", ""sentry"", ""close_bracket""]]",[14804266055628296458],7707,60564.705882352944,17
https://github.com/squid-cache/squid/commit/4a218c947937e0f0793716970a258980a789f2ce,22 Nov 1996,change to debug_trap,5,data/crawl/squid/hunk_7430.cpp,invoke same log method,non-trivial,data/crawl/squid/old_hunk_7430.cpp,data/crawl/squid/new_hunk_7430.cpp,3,4,"fatal_dump(""Invalid dnsserver output"");","debug_trap(""Invalid dnsserver output"");","[""updateLog""]","[[""fatal_dump""], [""debug_trap""]]",[12404155701656691210],7706,8809.411764705883,17
https://github.com/squid-cache/squid/commit/15576b6a58a24ed2705d6228d0fde8cfcef26cae,07 Feb 1998,remove brackets from cachemgr output,390,data/crawl/squid/hunk_6814.cpp,use same text,non-trivial,data/crawl/squid/old_hunk_6814.cpp,data/crawl/squid/new_hunk_6814.cpp,33,-1,"storeAppendPrintf(sentry, close_bracket);",,"[""removeLog""]","[[""storeAppendPrintf"", ""sentry"", ""close_bracket""], []]",[-14804266055628296458],7705,652997.6470588235,17
https://github.com/squid-cache/squid/commit/9e4ad609cdc6849a20b298e7c2437007109b80fc,05 May 1997,"- DO NOT set the filemap bits for unvalidated entries.  Doing so
  causes lots of race-condition problems, especially when reading
  DIRTY logs.
- Install icpDetectClientClose handler earlier.  Move from access check
  to just after reading the request.
- Log open FD's upon exit.
- Added dnsShutdownRead handler to detect dnsserver shutdowns and
  free up state.
- Added doubleAverage and integerAverage for moving average
  calculations.
- misc prototype cleanup
- misc debug_trap's and fatal_dump's
- Removed some thread splitting for fooStartComplete() because
  the various protcol start routines should never need a swapin
  callback.  The object should already be locked and swapped in.
- queue_length counter for IP cache.
- Make it okay to storeUnlock a pending object, so long as its
  not been DISPATCHED yet.
- fixed hybrid store rebuild code.
- fixed file_open() flags to TRUNC new swaplog's
- Claned up wierd (FILE *) stuff in tools.c, always write to
  debug_log().
- rewrote writePidFile() to use file_open().",505,data/crawl/squid/hunk_7265.cpp,use same variable,non-trivial,data/crawl/squid/old_hunk_7265.cpp,data/crawl/squid/new_hunk_7265.cpp,11,11,"fprintf(f, ""Memory usage for %s via mallinfo():\n"", appname);","fprintf(debug_log, ""Memory usage for %s via mallinfo():\n"", appname);","[""updateVariable""]","[[""f""], [""debug_log""]]",[-1054936003883337168],7704,0.0,15
https://github.com/squid-cache/squid/commit/15576b6a58a24ed2705d6228d0fde8cfcef26cae,07 Feb 1998,remove brackets from cachemgr output,390,data/crawl/squid/hunk_6829.cpp,use same text,non-trivial,data/crawl/squid/old_hunk_6829.cpp,data/crawl/squid/new_hunk_6829.cpp,30,29,"storeAppendPrintf(sentry, ""{\tStorage Swap size:\t%d KB}\n"",
	store_swap_size);","storeAppendPrintf(sentry, ""\tStorage Swap size:\t%d KB\n"",
	store_swap_size);","[""updateContent""]","[[""KB"", ""\\n""], [""KB\\n""]]",[1791130042753803100],7703,0.0,15
