url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_log_locs,new_log_locs
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1117.cpp,,,data/crawl/wget/old_hunk_1117.cpp,data/crawl/wget/new_hunk_1117.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1118.cpp,,,data/crawl/wget/old_hunk_1118.cpp,data/crawl/wget/new_hunk_1118.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1119.cpp,,,data/crawl/wget/old_hunk_1119.cpp,data/crawl/wget/new_hunk_1119.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1120.cpp,,,data/crawl/wget/old_hunk_1120.cpp,data/crawl/wget/new_hunk_1120.cpp,"[1, 3]","[1, 3]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1121.cpp,,,data/crawl/wget/old_hunk_1121.cpp,data/crawl/wget/new_hunk_1121.cpp,"[2, 9]","[2, 9]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1122.cpp,,,data/crawl/wget/old_hunk_1122.cpp,data/crawl/wget/new_hunk_1122.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1123.cpp,,,data/crawl/wget/old_hunk_1123.cpp,data/crawl/wget/new_hunk_1123.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1124.cpp,,,data/crawl/wget/old_hunk_1124.cpp,data/crawl/wget/new_hunk_1124.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1125.cpp,,,data/crawl/wget/old_hunk_1125.cpp,data/crawl/wget/new_hunk_1125.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1126.cpp,,,data/crawl/wget/old_hunk_1126.cpp,data/crawl/wget/new_hunk_1126.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1127.cpp,,,data/crawl/wget/old_hunk_1127.cpp,data/crawl/wget/new_hunk_1127.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1128.cpp,,,data/crawl/wget/old_hunk_1128.cpp,data/crawl/wget/new_hunk_1128.cpp,"[2, 7]","[2, 7]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1129.cpp,,,data/crawl/wget/old_hunk_1129.cpp,data/crawl/wget/new_hunk_1129.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1130.cpp,,,data/crawl/wget/old_hunk_1130.cpp,data/crawl/wget/new_hunk_1130.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1131.cpp,,,data/crawl/wget/old_hunk_1131.cpp,data/crawl/wget/new_hunk_1131.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1132.cpp,,,data/crawl/wget/old_hunk_1132.cpp,data/crawl/wget/new_hunk_1132.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1133.cpp,,,data/crawl/wget/old_hunk_1133.cpp,data/crawl/wget/new_hunk_1133.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1134.cpp,,,data/crawl/wget/old_hunk_1134.cpp,data/crawl/wget/new_hunk_1134.cpp,"[3, 6]","[3, 6]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1135.cpp,,,data/crawl/wget/old_hunk_1135.cpp,data/crawl/wget/new_hunk_1135.cpp,"[3, 9, 15]","[3, 9, 15]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1136.cpp,,,data/crawl/wget/old_hunk_1136.cpp,data/crawl/wget/new_hunk_1136.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1137.cpp,,,data/crawl/wget/old_hunk_1137.cpp,data/crawl/wget/new_hunk_1137.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1138.cpp,,,data/crawl/wget/old_hunk_1138.cpp,data/crawl/wget/new_hunk_1138.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1139.cpp,,,data/crawl/wget/old_hunk_1139.cpp,data/crawl/wget/new_hunk_1139.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1140.cpp,,,data/crawl/wget/old_hunk_1140.cpp,data/crawl/wget/new_hunk_1140.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1141.cpp,,,data/crawl/wget/old_hunk_1141.cpp,data/crawl/wget/new_hunk_1141.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1142.cpp,,,data/crawl/wget/old_hunk_1142.cpp,data/crawl/wget/new_hunk_1142.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1143.cpp,,,data/crawl/wget/old_hunk_1143.cpp,data/crawl/wget/new_hunk_1143.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1144.cpp,,,data/crawl/wget/old_hunk_1144.cpp,data/crawl/wget/new_hunk_1144.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1145.cpp,,,data/crawl/wget/old_hunk_1145.cpp,data/crawl/wget/new_hunk_1145.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1146.cpp,,,data/crawl/wget/old_hunk_1146.cpp,data/crawl/wget/new_hunk_1146.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1147.cpp,,,data/crawl/wget/old_hunk_1147.cpp,data/crawl/wget/new_hunk_1147.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1148.cpp,,,data/crawl/wget/old_hunk_1148.cpp,data/crawl/wget/new_hunk_1148.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1149.cpp,,,data/crawl/wget/old_hunk_1149.cpp,data/crawl/wget/new_hunk_1149.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1150.cpp,,,data/crawl/wget/old_hunk_1150.cpp,data/crawl/wget/new_hunk_1150.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1151.cpp,,,data/crawl/wget/old_hunk_1151.cpp,data/crawl/wget/new_hunk_1151.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1152.cpp,,,data/crawl/wget/old_hunk_1152.cpp,data/crawl/wget/new_hunk_1152.cpp,"[1, 3]","[1, 3]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1153.cpp,,,data/crawl/wget/old_hunk_1153.cpp,data/crawl/wget/new_hunk_1153.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1154.cpp,,,data/crawl/wget/old_hunk_1154.cpp,data/crawl/wget/new_hunk_1154.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1155.cpp,,,data/crawl/wget/old_hunk_1155.cpp,data/crawl/wget/new_hunk_1155.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1156.cpp,,,data/crawl/wget/old_hunk_1156.cpp,data/crawl/wget/new_hunk_1156.cpp,"[1, 3]","[1, 3]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1157.cpp,,,data/crawl/wget/old_hunk_1157.cpp,data/crawl/wget/new_hunk_1157.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1158.cpp,,,data/crawl/wget/old_hunk_1158.cpp,data/crawl/wget/new_hunk_1158.cpp,[],"[452, 473]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1159.cpp,,,data/crawl/wget/old_hunk_1159.cpp,data/crawl/wget/new_hunk_1159.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1160.cpp,,,data/crawl/wget/old_hunk_1160.cpp,data/crawl/wget/new_hunk_1160.cpp,[],"[15, 21]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1161.cpp,,,data/crawl/wget/old_hunk_1161.cpp,data/crawl/wget/new_hunk_1161.cpp,"[469, 490]",[]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1162.cpp,,,data/crawl/wget/old_hunk_1162.cpp,data/crawl/wget/new_hunk_1162.cpp,"[67, 73, 257, 307, 311, 367, 373]",[]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1163.cpp,,,data/crawl/wget/old_hunk_1163.cpp,data/crawl/wget/new_hunk_1163.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1164.cpp,,,data/crawl/wget/old_hunk_1164.cpp,data/crawl/wget/new_hunk_1164.cpp,"[9, 11]","[8, 10]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1165.cpp,,,data/crawl/wget/old_hunk_1165.cpp,data/crawl/wget/new_hunk_1165.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1166.cpp,,,data/crawl/wget/old_hunk_1166.cpp,data/crawl/wget/new_hunk_1166.cpp,"[2, 5]","[2, 5]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1167.cpp,,,data/crawl/wget/old_hunk_1167.cpp,data/crawl/wget/new_hunk_1167.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1168.cpp,,,data/crawl/wget/old_hunk_1168.cpp,data/crawl/wget/new_hunk_1168.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1169.cpp,,,data/crawl/wget/old_hunk_1169.cpp,data/crawl/wget/new_hunk_1169.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1170.cpp,,,data/crawl/wget/old_hunk_1170.cpp,data/crawl/wget/new_hunk_1170.cpp,"[3, 5]","[3, 6]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1171.cpp,,,data/crawl/wget/old_hunk_1171.cpp,data/crawl/wget/new_hunk_1171.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1172.cpp,,,data/crawl/wget/old_hunk_1172.cpp,data/crawl/wget/new_hunk_1172.cpp,"[1, 2]","[1, 2]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1173.cpp,,,data/crawl/wget/old_hunk_1173.cpp,data/crawl/wget/new_hunk_1173.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1174.cpp,,,data/crawl/wget/old_hunk_1174.cpp,data/crawl/wget/new_hunk_1174.cpp,"[2, 3]","[2, 3]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1175.cpp,,,data/crawl/wget/old_hunk_1175.cpp,data/crawl/wget/new_hunk_1175.cpp,"[1, 2]","[1, 2]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1176.cpp,,,data/crawl/wget/old_hunk_1176.cpp,data/crawl/wget/new_hunk_1176.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1177.cpp,,,data/crawl/wget/old_hunk_1177.cpp,data/crawl/wget/new_hunk_1177.cpp,"[1, 9]","[1, 10]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1178.cpp,,,data/crawl/wget/old_hunk_1178.cpp,data/crawl/wget/new_hunk_1178.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1179.cpp,,,data/crawl/wget/old_hunk_1179.cpp,data/crawl/wget/new_hunk_1179.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1180.cpp,,,data/crawl/wget/old_hunk_1180.cpp,data/crawl/wget/new_hunk_1180.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1181.cpp,,,data/crawl/wget/old_hunk_1181.cpp,data/crawl/wget/new_hunk_1181.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1182.cpp,,,data/crawl/wget/old_hunk_1182.cpp,data/crawl/wget/new_hunk_1182.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1183.cpp,,,data/crawl/wget/old_hunk_1183.cpp,data/crawl/wget/new_hunk_1183.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1184.cpp,,,data/crawl/wget/old_hunk_1184.cpp,data/crawl/wget/new_hunk_1184.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1185.cpp,,,data/crawl/wget/old_hunk_1185.cpp,data/crawl/wget/new_hunk_1185.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1186.cpp,,,data/crawl/wget/old_hunk_1186.cpp,data/crawl/wget/new_hunk_1186.cpp,"[2, 8, 14]","[2, 8, 14]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1187.cpp,,,data/crawl/wget/old_hunk_1187.cpp,data/crawl/wget/new_hunk_1187.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1188.cpp,,,data/crawl/wget/old_hunk_1188.cpp,data/crawl/wget/new_hunk_1188.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1189.cpp,,,data/crawl/wget/old_hunk_1189.cpp,data/crawl/wget/new_hunk_1189.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1190.cpp,,,data/crawl/wget/old_hunk_1190.cpp,data/crawl/wget/new_hunk_1190.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1191.cpp,,,data/crawl/wget/old_hunk_1191.cpp,data/crawl/wget/new_hunk_1191.cpp,"[2, 6]","[2, 6]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1192.cpp,,,data/crawl/wget/old_hunk_1192.cpp,data/crawl/wget/new_hunk_1192.cpp,"[0, 3, 5]","[0, 3, 5]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1193.cpp,,,data/crawl/wget/old_hunk_1193.cpp,data/crawl/wget/new_hunk_1193.cpp,"[2, 5]","[2, 6]"
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1194.cpp,,,data/crawl/wget/old_hunk_1194.cpp,data/crawl/wget/new_hunk_1194.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1195.cpp,,,data/crawl/wget/old_hunk_1195.cpp,data/crawl/wget/new_hunk_1195.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/wget.git/commit/?id=2e2ac6ad2fc90eaf46ae5fee0bc4f61dd97b4284,14 Apr 2008,"Import ""quote"" module from gnulib; update the rest.
",4490,data/crawl/wget/hunk_1196.cpp,,,data/crawl/wget/old_hunk_1196.cpp,data/crawl/wget/new_hunk_1196.cpp,"[1, 14]","[1, 14]"
