url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster,wait_time
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_173.cpp,,,data/crawl/make/old_hunk_173.cpp,data/crawl/make/new_hunk_173.cpp,5,5,"fatal (flocp, _(""Invalid function name: %s\n""), name);","OS (fatal, flocp, _(""Invalid function name: %s""), name);","[""addLog"", ""updateContent"", ""addVariable"", ""removeLog""]","[[""%s\\n""], [""OS"", ""%s""]]",[-6126021125602538328],1438,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_170.cpp,,,data/crawl/make/old_hunk_170.cpp,data/crawl/make/new_hunk_170.cpp,3,3,"fatal (*expanding_var,
           _(""insufficient number of arguments (%d) to function '%s'""),
           argc, entry_p->name);","fatal (*expanding_var, strlen (entry_p->name),
           _(""insufficient number of arguments (%d) to function '%s'""),
           argc, entry_p->name);","[""addVariable""]","[[], [""strlen"", ""entry_p"", ""name""]]",[-9228364745906952521],1437,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e4ac28e83081fa273b19fa778d46c1e3052cb834,27 Nov 2014,"Fix bs-nl handling, exit and Environment for VMS.

This fix required a complete rewrite of the command parser vmsjobs.c
child_execute_job.  The old parser had too many incorrect assumptions
about DCL commands and could not be repaired to extended.

The parser now more closely parses VMS commands and handles quoted
commands and redirection.  Command File mode has been improved, but can
not fully support bs-nl syntax.

VMS Unix shell simulation has been improved.

* commands.c: vms_comma_separator is now a run-time setting.
* function.c: vms_comma_separator is now a run-time setting.
* function.c(func_basename_dir) now reports ""[]"" or ""./"" based on
  VMS crtl runtime setting.
* job.c(start_job_command): VMS Handle empty commands propery.
* main.c: Add VMS environment variables for run-time settings.
  * vms_legacy_behavior - Force older behavior.
  * vms_comma_separator - Commas or spaces for separators.
  * vms_unix_simulation - Enhanced Posix shell simulation features.
  * Detect if VMS CRTL is set to report Unix paths instead of VMS.
  * ':' and '>' are also MAP_DIRSEP on VMS.
* makeint.h: Add VMS run-time option variables.
* readme.vms: Update to current behavior.
* variable.c(define_variable_in_set): Fix VMS Environment variable
  lookup.
* variable.c(define_automatic_variables): Remove some VMS specific
  automatic variables and use the Unix ones instead.
* vms_export_symbol.c: Set max symbol size correctly.
* vmsjobs.c: child_execute_job() complete rewrite of VMS comand
  parsing.
* vmsjobs.c(build_vms_cmd): VMS commmand building with shell simulation.

Signed-off-by: Paul Smith <psmith@gnu.org>",1911,data/crawl/make/hunk_109.cpp,,,data/crawl/make/old_hunk_109.cpp,data/crawl/make/new_hunk_109.cpp,294,-1,"printf (_(""Error, empty command\n""));",,"[""removeLog""]","[[""printf"", ""_"", ""Error"", ""empty"", ""command\\n""], []]",[-18487346529919241362],1436,"1747 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e4ac28e83081fa273b19fa778d46c1e3052cb834,27 Nov 2014,"Fix bs-nl handling, exit and Environment for VMS.

This fix required a complete rewrite of the command parser vmsjobs.c
child_execute_job.  The old parser had too many incorrect assumptions
about DCL commands and could not be repaired to extended.

The parser now more closely parses VMS commands and handles quoted
commands and redirection.  Command File mode has been improved, but can
not fully support bs-nl syntax.

VMS Unix shell simulation has been improved.

* commands.c: vms_comma_separator is now a run-time setting.
* function.c: vms_comma_separator is now a run-time setting.
* function.c(func_basename_dir) now reports ""[]"" or ""./"" based on
  VMS crtl runtime setting.
* job.c(start_job_command): VMS Handle empty commands propery.
* main.c: Add VMS environment variables for run-time settings.
  * vms_legacy_behavior - Force older behavior.
  * vms_comma_separator - Commas or spaces for separators.
  * vms_unix_simulation - Enhanced Posix shell simulation features.
  * Detect if VMS CRTL is set to report Unix paths instead of VMS.
  * ':' and '>' are also MAP_DIRSEP on VMS.
* makeint.h: Add VMS run-time option variables.
* readme.vms: Update to current behavior.
* variable.c(define_variable_in_set): Fix VMS Environment variable
  lookup.
* variable.c(define_automatic_variables): Remove some VMS specific
  automatic variables and use the Unix ones instead.
* vms_export_symbol.c: Set max symbol size correctly.
* vmsjobs.c: child_execute_job() complete rewrite of VMS comand
  parsing.
* vmsjobs.c(build_vms_cmd): VMS commmand building with shell simulation.

Signed-off-by: Paul Smith <psmith@gnu.org>",1911,data/crawl/make/hunk_109.cpp,,,data/crawl/make/old_hunk_109.cpp,data/crawl/make/new_hunk_109.cpp,158,-1,"printf(_(""Unknown builtin command '%s'\n""), cmd);",,"[""removeLog""]","[[""printf"", ""_"", ""Unknown"", ""builtin"", ""command"", ""%s"", ""\\n"", ""cmd""], []]",[-10997765014938471941],1435,"1747 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e4ac28e83081fa273b19fa778d46c1e3052cb834,27 Nov 2014,"Fix bs-nl handling, exit and Environment for VMS.

This fix required a complete rewrite of the command parser vmsjobs.c
child_execute_job.  The old parser had too many incorrect assumptions
about DCL commands and could not be repaired to extended.

The parser now more closely parses VMS commands and handles quoted
commands and redirection.  Command File mode has been improved, but can
not fully support bs-nl syntax.

VMS Unix shell simulation has been improved.

* commands.c: vms_comma_separator is now a run-time setting.
* function.c: vms_comma_separator is now a run-time setting.
* function.c(func_basename_dir) now reports ""[]"" or ""./"" based on
  VMS crtl runtime setting.
* job.c(start_job_command): VMS Handle empty commands propery.
* main.c: Add VMS environment variables for run-time settings.
  * vms_legacy_behavior - Force older behavior.
  * vms_comma_separator - Commas or spaces for separators.
  * vms_unix_simulation - Enhanced Posix shell simulation features.
  * Detect if VMS CRTL is set to report Unix paths instead of VMS.
  * ':' and '>' are also MAP_DIRSEP on VMS.
* makeint.h: Add VMS run-time option variables.
* readme.vms: Update to current behavior.
* variable.c(define_variable_in_set): Fix VMS Environment variable
  lookup.
* variable.c(define_automatic_variables): Remove some VMS specific
  automatic variables and use the Unix ones instead.
* vms_export_symbol.c: Set max symbol size correctly.
* vmsjobs.c: child_execute_job() complete rewrite of VMS comand
  parsing.
* vmsjobs.c(build_vms_cmd): VMS commmand building with shell simulation.

Signed-off-by: Paul Smith <psmith@gnu.org>",1911,data/crawl/make/hunk_108.cpp,,,data/crawl/make/old_hunk_108.cpp,data/crawl/make/new_hunk_108.cpp,31,-1,"printf (_(""Warning: Empty redirection\n""));",,"[""removeLog""]","[[""printf"", ""_"", ""Warning"", ""Empty"", ""redirection\\n""], []]",[-11043062580237913723],1434,"1747 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=87a5f98d248fe63fe6e3e53ee3e1b1b1fa5e49dc,9 Apr 2016,"[SV 102] Don't show unnecessary include file errors.

Delay the generation of error messages for included files until we
are sure that we can't rebuild that included file.
* dep.h (struct dep): Don't reuse ""changed""; make a separate field
to keep ""flags"".  Get rid of dontcare and use the flag.
(struct goaldep): Create a new structure for goal prereqs
that tracks an errno value and the floc where the include happened.
Rework the structures to ensure they are supersets as expected.
In maintainer mode with GCC, use inline to get type checking.
* read.c (eval_makefile): Return a struct goaldep for the new
makefile.  Ensure errno is set properly to denote a failure.
(read_all_makefiles): Switch to goaldep and check errno.
(eval): Don't show included file errors; instead remember them.
* remake.c (update_goal_chain): Set global variables to the current
goaldep we're building, and the entire chain.
(show_goal_error): Check if the current failure is a consequence
of building an included makefile and if so print an error.
(complain): Call show_goal_error() on rule failure.
* job.c (child_error): Call show_goal_error() on child error.
* main.c (main): Switch from struct dep to goaldep.
* misc.c (free_dep_chain): Not used; make into a macro.
* tests/scripts/features/include: Update and include new tests.
* tests/scripts/options/dash-B, tests/scripts/options/dash-W,
tests/scripts/options/print-directory,
tests/scripts/variables/MAKE_RESTARTS: Update known-good-output.",365,data/crawl/make/hunk_91.cpp,,,data/crawl/make/old_hunk_91.cpp,data/crawl/make/new_hunk_91.cpp,9,12,"fatal (NILF, l,
                   _(""%sNo rule to make target '%s', needed by '%s'%s""),
                   """", file->name, file->parent->name, """");","fatal (NILF, l, m, """", file->name, file->parent->name, """");","[""removeVariable"", ""removeContent"", ""addVariable""]","[[""_"", ""%sNo"", ""rule"", ""to"", ""make"", ""target"", ""%s"", ""needed"", ""by"", ""%s"", ""%s""], [""m""]]",[8059072467038758195],1433,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6e640321fdef276ae500c3263eab9962dbc625fd,24 Apr 2016,"Fix the MS-Windows MinGW build

* build_w32.bat (GccCompile): Use -std=gnu99, as some code uses
C99 features ('for' loop initial declarations).

* dir.c (print_dir_data_base) [WINDOWS32]: Cast 'mtime' to
'int64_t', and use %I64d to print it, to avoid compile-time
warning about printing a 'time_t' value, which could be either
a 32-bit or a 64 bit integral type.",12,data/crawl/make/hunk_86.cpp,,,data/crawl/make/old_hunk_86.cpp,data/crawl/make/new_hunk_86.cpp,3,3,"printf (_(""# %s (key %s, mtime %d): could not be opened.\n""),
                      dir->name, dir->contents->path_key,dir->contents->mtime);","printf (_(""# %s (key %s, mtime %I64d): could not be opened.\n""),
                      dir->name, dir->contents->path_key,
		      (int64_t)dir->contents->mtime);","[""updateContent"", ""addVariable""]","[[""%d""], [""%I64d"", ""int64_t""]]",[6715038160607161719],1432,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6f7fb050b4af7335de259f570b75bf6c217eb1cd,1 May 2016,"Fix compile issues with Windows and VMS.

* main.c (initialize_stopchar_map): isblank() is not part of C89.
Install bits for space and tab directly.
* makeint.h: Don't define vfork; autoconf handles this for us.
* vmsjobs.c: Rename NEXT_TOKEN to V_NEXT_TOKEN to avoid conflicts.
* dir.c (print_dir_data_base): Visual Studio C doesn't have int64_t.
* w32/subproc/sub_proc.c (process_begin): Missing arg to memset().
* build_w32.bat: Don't use obsolete Visual Studio flags.",26,data/crawl/make/hunk_84.cpp,,,data/crawl/make/old_hunk_84.cpp,data/crawl/make/new_hunk_84.cpp,3,3,"printf (_(""# %s (key %s, mtime %I64d): could not be opened.\n""),
                      dir->name, dir->contents->path_key,
		      (int64_t)dir->contents->mtime);","printf (_(""# %s (key %s, mtime %ull): could not be opened.\n""),
                      dir->name, dir->contents->path_key,
                      (unsigned long long)dir->contents->mtime);","[""updateVariable"", ""updateContent"", ""addVariable""]","[[""%I64d"", ""int64_t""], [""%ull"", ""unsigned"", ""long"", ""long""]]",[4201774823785246487],1431,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=5a4f9a67a3b4ada5447baf2c36dad00ffa924399,28 May 2016,"Fix printing time stamps on MS-Windows

* dir.c (print_dir_data_base) [WINDOWS32]: Use %I64u format for
printing unsigned 64-bit data types, as %ull is not universally
supported.",4,data/crawl/make/hunk_81.cpp,,,data/crawl/make/old_hunk_81.cpp,data/crawl/make/new_hunk_81.cpp,3,3,"printf (_(""# %s (key %s, mtime %ull): could not be opened.\n""),
                      dir->name, dir->contents->path_key,
                      (unsigned long long)dir->contents->mtime);","printf (_(""# %s (key %s, mtime %I64u): could not be opened.\n""),
                      dir->name, dir->contents->path_key,
                      (unsigned long long)dir->contents->mtime);","[""updateContent""]","[[""%ull""], [""%I64u""]]",[-5409974864669352470],1430,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b13dcfe501ce343ab107c29acc3d334310ebbcd1,17 Dec 2016,"Add more GCC warnings to the maintainer build.

* arscan.c: [SV 49112] Correct TEST printf() formatting.
Recommended by Jaak Ristioja <jaak@ristioja.ee>
* hash.c: Correct fprintf() formatting.
* maintMakefile: Add extra GCC warning flags.",19,data/crawl/make/hunk_79.cpp,,,data/crawl/make/old_hunk_79.cpp,data/crawl/make/new_hunk_79.cpp,5,5,"fprintf (out_FILE, _(""Rehash=%d, ""), ht->ht_rehashes);","fprintf (out_FILE, _(""Rehash=%u, ""), ht->ht_rehashes);","[""updateContent""]","[[""%d""], [""%u""]]",[15],1429,"3223 days, 0:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b13dcfe501ce343ab107c29acc3d334310ebbcd1,17 Dec 2016,"Add more GCC warnings to the maintainer build.

* arscan.c: [SV 49112] Correct TEST printf() formatting.
Recommended by Jaak Ristioja <jaak@ristioja.ee>
* hash.c: Correct fprintf() formatting.
* maintMakefile: Add extra GCC warning flags.",19,data/crawl/make/hunk_79.cpp,,,data/crawl/make/old_hunk_79.cpp,data/crawl/make/new_hunk_79.cpp,3,3,"fprintf (out_FILE, _(""Load=%ld/%ld=%.0f%%, ""), ht->ht_fill, ht->ht_size,
	   100.0 * (double) ht->ht_fill / (double) ht->ht_size);","fprintf (out_FILE, _(""Load=%lu/%lu=%.0f%%, ""), ht->ht_fill, ht->ht_size,
	   100.0 * (double) ht->ht_fill / (double) ht->ht_size);","[""updateContent""]","[[""%ld/%ld""], [""%lu/%lu""]]",[4482860488837037008],1428,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=45bf0e3a6757a565dd15050ae46b42a3d534477b,23 Dec 2016,"Portability changes for the test suite.

* tests/test_driver.pl: Save error strings for later comparison.
* tests/run_make_tests.pl: Create portable commands for later use.
* tests/*: Use these new variables.",275,data/crawl/make/hunk_74.cpp,,,data/crawl/make/old_hunk_74.cpp,data/crawl/make/new_hunk_74.cpp,-1,13,,"error(""abort"");","[""addLog""]","[[], [""error"", ""abort""]]",[15441101443415850762],1427,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=7ef56bc8dccc65b41d47e91d46dc26da89a0ad38,9 Jul 2017,"Update copyright statements for 2017.
",228,data/crawl/make/hunk_66.cpp,,,data/crawl/make/old_hunk_66.cpp,data/crawl/make/new_hunk_66.cpp,3,3,"printf (""%sCopyright (C) 1988-2016 Free Software Foundation, Inc.\n"",
          precede);","printf (""%sCopyright (C) 1988-2017 Free Software Foundation, Inc.\n"",
          precede);","[""updateContent""]","[[""2016""], [""2017""]]",[-1],1426,"698 days, 0:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_60.cpp,,,data/crawl/make/old_hunk_60.cpp,data/crawl/make/new_hunk_60.cpp,1299,-1,"fprintf (outfile, ""$ gnv$$make_status_2 = $status\n"");",,"[""removeLog""]","[[""fprintf"", ""outfile"", ""gnv"", ""make_status_2"", ""status\\n""], []]",[24981690869734438494],1425,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_60.cpp,,,data/crawl/make/old_hunk_60.cpp,data/crawl/make/new_hunk_60.cpp,240,-1,"fprintf (stderr,
             _(""-warning, you may have to re-enable CTRL-Y handling from DCL.\n""));",,"[""removeLog""]","[[""fprintf"", ""stderr"", ""_"", ""warning"", ""you"", ""may"", ""have"", ""to"", ""re"", ""enable"", ""CTRL"", ""Y"", ""handling"", ""from"", ""DCL"", ""\\n""], []]",[2979388536377965320],1424,"2291 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_56.cpp,,,data/crawl/make/old_hunk_56.cpp,data/crawl/make/new_hunk_56.cpp,1771,-1,"printf (_(""\n# %u pattern-specific variable values""), rules);",,"[""removeLog""]","[[""printf"", ""_"", ""\\n"", ""%u"", ""pattern"", ""specific"", ""variable"", ""values"", ""rules""], []]",[-8580145359328066418],1423,"2657 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_56.cpp,,,data/crawl/make/old_hunk_56.cpp,data/crawl/make/new_hunk_56.cpp,1769,-1,"puts (_(""\n# No pattern-specific variable values.""));",,"[""removeLog""]","[[""puts"", ""_"", ""\\n"", ""No"", ""pattern"", ""specific"", ""variable"", ""values""], []]",[-9928537671544462984],1422,"2657 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_56.cpp,,,data/crawl/make/old_hunk_56.cpp,data/crawl/make/new_hunk_56.cpp,1764,-1,"printf (""\n%s :\n"", p->target);",,"[""removeLog""]","[[""printf"", ""\\n%s"", ""\\n"", ""p"", ""target""], []]",[4583370730280518213],1421,"2657 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_56.cpp,,,data/crawl/make/old_hunk_56.cpp,data/crawl/make/new_hunk_56.cpp,1672,-1,"fputs (""# "", stdout);",,"[""removeLog""]","[[""fputs"", ""stdout""], []]",[12222144665393643080],1420,0:00:00
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_52.cpp,,,data/crawl/make/old_hunk_52.cpp,data/crawl/make/new_hunk_52.cpp,-1,745,,"fprintf (stderr, ""CreateProcess failed, probably because environment is too large (%d bytes).\n"",
                                         envsize_needed);","[""addLog""]","[[], [""fprintf"", ""stderr"", ""CreateProcess"", ""failed"", ""probably"", ""because"", ""environment"", ""is"", ""too"", ""large"", ""%d"", ""bytes"", ""\\n"", ""envsize_needed""]]",[-17369901688641112027],1419,"690 days, 12:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_52.cpp,,,data/crawl/make/old_hunk_52.cpp,data/crawl/make/new_hunk_52.cpp,-1,110,,"fprintf(stderr,""WaitForMultipleOjbects failed waiting with error %d\n"", GetLastError());","[""addLog""]","[[], [""fprintf"", ""stderr"", ""WaitForMultipleOjbects"", ""failed"", ""waiting"", ""with"", ""error"", ""%d\\n"", ""GetLastError""]]",[-20417686580595714455],1418,"186 days, 0:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_50.cpp,,,data/crawl/make/old_hunk_50.cpp,data/crawl/make/new_hunk_50.cpp,-1,611,,"printf (""vpath %s "", v->pattern);","[""addLog""]","[[], [""printf"", ""vpath"", ""%s"", ""v"", ""pattern""]]",[9260460453184237267],1417,"4833 days, 0:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_49.cpp,,,data/crawl/make/old_hunk_49.cpp,data/crawl/make/new_hunk_49.cpp,-1,1309,,"fprintf (outfile, ""$ close 'gnv$$make_al'\n"");","[""addLog""]","[[], [""fprintf"", ""outfile"", ""close"", ""gnv"", ""make_al"", ""\\n""]]",[214192505585485899],1416,"544 days, 0:00:00"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_49.cpp,,,data/crawl/make/old_hunk_49.cpp,data/crawl/make/new_hunk_49.cpp,-1,1303,,"fprintf (outfile, ""$ gnv$$make_error: ! 'f$verify(0)\n"");","[""addLog""]","[[], [""fprintf"", ""outfile"", ""gnv"", ""make_error"", ""f"", ""verify"", ""0"", ""\\n""]]",[-8345002655043708719],1415,"544 days, 0:00:00"
