url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster,wait_time,cluster_size
https://github.com/git/git/commit/c7d849243a4be2c60ff48cc42ea8b0518bb7f27f,05 Sep 2008,"merge-recursive: move the global obuf to struct merge_options

Signed-off-by: Miklos Vajna <vmiklos@frugalware.org>",38,data/crawl/git/hunk_6748.cpp,use same variable,non-trivial,data/crawl/git/old_hunk_6748.cpp,data/crawl/git/new_hunk_6748.cpp,13,11,"fputs(obuf.buf, stdout);","fputs(o->obuf.buf, stdout);","[""addVariable""]","[[], [""o""]]",[14208042734],6557,240.0,30
https://github.com/git/git/commit/49981d8a250837019b4a14f44d471fc6ff7e334f,09 Sep 2016,Start maintenance track for 2.10.x series,54721,data/crawl/git/hunk_1279.cpp,invoke same log method,non-trivial,data/crawl/git/old_hunk_1279.cpp,data/crawl/git/new_hunk_1279.cpp,3,4,"printf(""%s%s\n"", pathname, S_ISDIR(mode) ? ""/"" : """");","fprintf(file, ""%s%s\n"", pathname, S_ISDIR(mode) ? ""/"" : """");","[""updateLog"", ""addVariable""]","[[""printf""], [""fprintf"", ""file""]]",[-12951079412526217197],6556,2058000.0,30
https://github.com/git/git/commit/e6a492b7beca9dc8b656f2be3aec23fc1a35e4de,08 May 2017,"pack: convert struct pack_idx_entry to struct object_id

Convert struct pack_idx_entry to use struct object_id by changing the
definition and applying the following semantic patch, plus the standard
object_id transforms:

@@
struct pack_idx_entry E1;
@@
- E1.sha1
+ E1.oid.hash

@@
struct pack_idx_entry *E1;
@@
- E1->sha1
+ E1->oid.hash

Signed-off-by: brian m. carlson <sandals@crustytoothpaste.net>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",158,data/crawl/git/hunk_533.cpp,invoke same method,non-trivial,data/crawl/git/old_hunk_533.cpp,data/crawl/git/new_hunk_533.cpp,2,2,"printf(""%s %-6s %lu %lu %""PRIuMAX,
		       sha1_to_hex(obj->idx.sha1),
		       typename(obj->real_type), obj->size,
		       (unsigned long)(obj[1].idx.offset - obj->idx.offset),
		       (uintmax_t)obj->idx.offset);","printf(""%s %-6s %lu %lu %""PRIuMAX,
		       oid_to_hex(&obj->idx.oid),
		       typename(obj->real_type), obj->size,
		       (unsigned long)(obj[1].idx.offset - obj->idx.offset),
		       (uintmax_t)obj->idx.offset);","[""updateVariable"", ""addVariable""]","[[""sha1_to_hex"", ""sha1"", ""obj""], [""oid_to_hex"", ""&obj"", ""oid""]]",[-584189701047962819],6555,51360.0,30
https://github.com/git/git/commit/aacc5c1a81c004efccff8075edb78acdf5f15264,02 May 2017,"submodule: refactor logic to determine changed submodules

There are currently two instances (fetch and push) where we want to
determine if submodules have changed given some revision specification.
These two instances don't use the same logic to generate a list of
changed submodules and as a result there is a fair amount of code
duplication.

This patch refactors these two code paths such that they both use the
same logic to generate a list of changed submodules.  This also makes it
easier for future callers to be able to reuse this logic as they only
need to create an argv_array with the revision specification to be using
during the revision walk.

Signed-off-by: Brandon Williams <bmwill@google.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",247,data/crawl/git/hunk_615.cpp,check similar return value,non-trivial,data/crawl/git/old_hunk_615.cpp,data/crawl/git/new_hunk_615.cpp,-1,68,,"die(""revision walk setup failed"");","[""addLog""]","[[], [""die"", ""revision"", ""walk"", ""setup"", ""failed""]]",[-17150171470043991342],6554,878451.4285714285,28
https://github.com/git/git/commit/81c634e94f2fef0cec295f7554080c82bd6aeeb7,17 Oct 2016,"pkt-line: rename packet_write() to packet_write_fmt()

packet_write() should be called packet_write_fmt() because it is a
printf-like function that takes a format string as first parameter.

packet_write_fmt() should be used for text strings only. Arbitrary
binary data should use a new packet_write() function that is introduced
in a subsequent patch.

Suggested-by: Junio C Hamano <gitster@pobox.com>
Signed-off-by: Lars Schneider <larsxschneider@gmail.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",58,data/crawl/git/hunk_1024.cpp,invoke same method,trivial,data/crawl/git/old_hunk_1024.cpp,data/crawl/git/new_hunk_1024.cpp,3,3,"packet_write(fd[1], ""argument --format=%s\n"", format);","packet_write_fmt(fd[1], ""argument --format=%s\n"", format);","[""updateLog""]","[[""packet_write""], [""packet_write_fmt""]]",[-9191134811627887892],6553,0.0,26
https://github.com/git/git/commit/18d472db6fe3909537ceb7e0c54cf01fa3466b8f,09 Jul 2013,"t4211: fix broken test when one -L range is subset of another

t4211 attempts to test multiple git-log -L ranges where one range is a
superset of the other, and falsely succeeds because its ""expected""
output is incorrect.

Overlapping -L ranges handed to git-log are coalesced by
line-log.c:sort_and_merge_range_set() into a set of non-overlapping,
disjoint ranges. When one range is a subset of another,
sort_and_merge_range_set() should coalesce both ranges to the superset
range, but instead the coalesced range often is incorrectly truncated to
the end of the subset range. For example, ranges 2-8 and 3-4 are
coalesced incorrectly to 2-4.

One can observe this incorrect behavior with git-log -L using the test
repository created by t4211. The superset/subset ranges t4211 employs
are 4-$ and 8-12 (where $ represents end-of-file). The coalesced range
should be 4-$. Manually invoking git-log with the same ranges the test
employs, we see:

  % git log -L 4:a.c simple |
    awk '/^commit [0-9a-f]{40}/ { print substr($2,1,7) }'
  4659538
  100b61a
  39b6eb2
  a6eb826
  f04fb20
  de4c48a

  % git log -L 8,12:a.c simple | awk ...
  f04fb20
  de4c48a

  % git log -L 4:a.c -L 8,12:a.c simple | awk ...
  a6eb826
  f04fb20
  de4c48a

This last output is incorrect. 8-12 is a subset of 4-$, hence the output
of the coalesced range should be the same as the 4-$ output shown first.
In fact, the above incorrect output is the truncated bogus range 4-12:

  % git log -L 4,12:a.c simple | awk ...
  a6eb826
  f04fb20
  de4c48a

Fix the test to correctly fail in the presence of the
sort_and_merge_range_set() coalescing bug. Do so by changing the
""expected"" output to the commits mentioned in the 4-$ output above.

Signed-off-by: Eric Sunshine <sunshine@sunshineco.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",138,data/crawl/git/hunk_3534.cpp,block change,non-trivial,data/crawl/git/old_hunk_3534.cpp,data/crawl/git/new_hunk_3534.cpp,-1,25,,"printf(""%ld\n"", f(15));","[""addLog""]","[[], [""printf"", ""%ld\\n"", ""f"", ""15""]]",[4978724980882016412],6552,22740.0,24
https://github.com/git/git/commit/debca9d2fe784193dc2d9f98b5edac605ddfefbb,14 Feb 2018,"object: rename function 'typename' to 'type_name'

Rename C++ keyword in order to bring the codebase closer to being able
to be compiled with a C++ compiler.

Signed-off-by: Brandon Williams <bmwill@google.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",146,data/crawl/git/hunk_23.cpp,invoke same method,trivial,data/crawl/git/old_hunk_23.cpp,data/crawl/git/new_hunk_23.cpp,2,2,"error(""Object %s is a %s, not a commit or tree"",
	      oid_to_hex(&oid), typename(obj->type));","error(""Object %s is a %s, not a commit or tree"",
	      oid_to_hex(&oid), type_name(obj->type));","[""removeVariable"", ""addVariable""]","[[""typename""], [""type_name""]]",[-2477744965360508998],6551,0.0,23
https://github.com/git/git/commit/49981d8a250837019b4a14f44d471fc6ff7e334f,09 Sep 2016,Start maintenance track for 2.10.x series,54721,data/crawl/git/hunk_1407.cpp,invoke same method,non-trivial,data/crawl/git/old_hunk_1407.cpp,data/crawl/git/new_hunk_1407.cpp,32,34,"error(_(""addinfo_cache failed for path '%s'""), path);","err(o, _(""addinfo_cache failed for path '%s'""), path);","[""updateLog"", ""addVariable""]","[[""error""], [""err"", ""o""]]",[-11336281091606670627],6550,12763.636363636364,22
https://github.com/git/git/commit/49981d8a250837019b4a14f44d471fc6ff7e334f,09 Sep 2016,Start maintenance track for 2.10.x series,54721,data/crawl/git/hunk_1396.cpp,invoke same log method,non-trivial,data/crawl/git/old_hunk_1396.cpp,data/crawl/git/new_hunk_1396.cpp,16,16,"printf("" %s"", find_unique_abbrev(p->item->object.oid.hash, abbrev));","fprintf(opt->diffopt.file, "" %s"", find_unique_abbrev(p->item->object.oid.hash, abbrev));","[""updateLog"", ""addVariable""]","[[""printf""], [""fprintf"", ""opt"", ""diffopt"", ""file""]]",[-3512011818810243570],6549,55440.0,22
https://github.com/git/git/commit/9f67d2e8279e1885ef2b4681c19cef8534259783,27 Oct 2009,"Teach ""git describe"" --dirty option

With the --dirty option, git describe works on HEAD but append s""-dirty""
iff the contents of the work tree differs from HEAD.  E.g.

  $ git describe --dirty
  v1.6.5-15-gc274db7
  $ echo >> Makefile
  $ git describe --dirty
  v1.6.5-15-gc274db7-dirty

The --dirty option can also be used to specify what is appended, instead
of the default string ""-dirty"".

  $ git describe --dirty=.mod
  v1.6.5-15-gc274db7.mod

Many build scripts use `git describe` to produce a version number based on
the description of HEAD (on which the work tree is based) + saying that if
the build contains uncommitted changes.  This patch helps the writing of
such scripts since `git describe --dirty` does directly the intended thing.

Three possiblities were considered while discussing this new feature:

1. Describe the work tree by default and describe HEAD only if ""HEAD"" is
   explicitly specified

     Pro: does the right thing by default (both for users and for scripts)
     Pro: other git commands that works on the work tree by default
     Con: breaks existing scripts used by the Linux kernel and other projects

2. Use --worktree instead of --dirty

     Pro: does what it says: ""git describe --worktree"" describes the work tree
     Con: other commands do not require a --worktree option when working
          on the work tree (it often is the default mode for them)
     Con: unusable with an optional value: ""git describe --worktree=.mod""
	  is quite unintuitive.

3. Use --dirty as in this patch

     Pro: makes sense to specify an optional value (what the dirty mark is)
     Pro: does not have any of the big cons of previous alternatives
	  * does not break scripts
	  * is not inconsistent with other git commands

This patch takes the third approach.

Signed-off-by: Jean Privat <jean@pryen.org>
Acked-by: Shawn O. Pearce <spearce@spearce.org>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",45,data/crawl/git/hunk_5629.cpp,use same text,trivial,data/crawl/git/old_hunk_5629.cpp,data/crawl/git/new_hunk_5629.cpp,3,3,"printf(""%s\n"", find_unique_abbrev(sha1, abbrev));","printf(""%s"", find_unique_abbrev(sha1, abbrev));","[""updateContent""]","[[""%s\\n""], [""%s""]]",[-6140229210961666644],6548,499885.71428571426,21
https://github.com/git/git/commit/eedce784a7492faa370fd96e372c948cba087965,24 Aug 2010,"sha1_name.c: use warning in preference to fprintf(stderr

This commit changes sha1_name.c to use warning instead of
fprintf(stderr).

Trailing newlines from message formats have been removed
since warning adds one itself.

Signed-off-by: Jon Seymour <jon.seymour@gmail.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",9,data/crawl/git/hunk_5035.cpp,use same text,non-trivial,data/crawl/git/old_hunk_5035.cpp,data/crawl/git/new_hunk_5035.cpp,3,3,"fprintf(stderr,
					""warning: Log for '%.*s' only goes ""
					""back to %s.\n"", len, str,
					show_date(co_time, co_tz, DATE_RFC2822));","warning(""Log for '%.*s' only goes ""
					""back to %s."", len, str,
					show_date(co_time, co_tz, DATE_RFC2822));","[""updateLog"", ""removeVariable"", ""updateContent""]","[[""fprintf"", ""stderr"", ""\\n""], []]",[13913879213697345406],6547,570528.0,20
https://github.com/git/git/commit/f2fd0760f62e79609fef7bfd7ecebb002e8e4ced,20 Nov 2015,"Convert struct object to object_id

struct object is one of the major data structures dealing with object
IDs.  Convert it to use struct object_id instead of an unsigned char
array.  Convert get_object_hash to refer to the new member as well.

Signed-off-by: brian m. carlson <sandals@crustytoothpaste.net>
Signed-off-by: Jeff King <peff@peff.net>",512,data/crawl/git/hunk_2439.cpp,invoke same method,non-trivial,data/crawl/git/old_hunk_2439.cpp,data/crawl/git/new_hunk_2439.cpp,3,3,"die(_(""unable to parse commit %s""), sha1_to_hex(commit->object.sha1));","die(_(""unable to parse commit %s""), oid_to_hex(&commit->object.oid));","[""updateVariable"", ""addVariable""]","[[""sha1_to_hex"", ""commit"", ""sha1""], [""oid_to_hex"", ""&commit"", ""oid""]]",[6065387720634484985],6546,0.0,19
https://github.com/git/git/commit/1da045fb9db5db8f01eb5e7c6106880ca5274643,09 May 2016,"wrapper.c: use warning_errno()

Signed-off-by: Nguyễn Thái Ngọc Duy <pclouds@gmail.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",4,data/crawl/git/hunk_2011.cpp,use same variable,non-trivial,data/crawl/git/old_hunk_2011.cpp,data/crawl/git/new_hunk_2011.cpp,3,3,"warning(""unable to %s %s: %s"", op, file, strerror(errno));","warning_errno(""unable to %s %s"", op, file);","[""updateLog"", ""removeVariable"", ""updateContent""]","[[""warning"", ""%s"", ""strerror"", ""errno""], [""warning_errno""]]",[-9558594043159494063],6545,0.0,19
https://github.com/git/git/commit/fc045fe7d4fa220f19274715c936636fe0516ea3,13 Feb 2018,"Mark messages for translations

Small changes in messages to fit the style and typography of rest.
Reuse already translated messages if possible.
Do not translate messages aimed at developers of git.
Fix unit tests depending on the original string.
Use `test_i18ngrep` for tests with translatable strings.
Change and verify rest of tests via `make GETTEXT_POISON=1 test`.

Signed-off-by: Alexander Shopov <ash@kambanaria.org>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",108,data/crawl/git/hunk_96.cpp,use same text format,trivial,data/crawl/git/old_hunk_96.cpp,data/crawl/git/new_hunk_96.cpp,3,3,"die_errno(""open /dev/null or dup failed"");","(_(""open /dev/null or dup failed"");","[""addLog"", ""updateLog""]","[[""die_errno""], [""_""]]",[6582377800802031280],6544,1142071.5789473683,19
https://github.com/git/git/commit/cdb866b30bd862527de597ae9c7fe7540de55bf2,19 Jun 2017,"sequencer: print autostash messages to stderr

The rebase messages are printed to stderr traditionally. However due
to a bug introduced in 587947750bd (rebase: implement --[no-]autostash
and rebase.autostash, 2013-05-12) which was faithfully copied when
reimplementing parts of the interactive rebase in the sequencer the
autostash messages are printed to stdout instead.

It is time to fix that: let's print the autostash messages to stderr
instead of stdout.

Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>
Signed-off-by: Phillip Wood <phillip.wood@dunelm.org.uk>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",15,data/crawl/git/hunk_371.cpp,use same variable,non-trivial,data/crawl/git/old_hunk_371.cpp,data/crawl/git/new_hunk_371.cpp,3,3,"printf(_(""Applied autostash.\n""));","fprintf(stderr, _(""Applied autostash.\n""));","[""updateLog"", ""addVariable""]","[[""printf""], [""fprintf"", ""stderr""]]",[-21163064839310014221],6543,2271981.1764705884,17
https://github.com/git/git/commit/49981d8a250837019b4a14f44d471fc6ff7e334f,09 Sep 2016,Start maintenance track for 2.10.x series,54721,data/crawl/git/hunk_1263.cpp,invoke same method,non-trivial,data/crawl/git/old_hunk_1263.cpp,data/crawl/git/new_hunk_1263.cpp,2,2,"fprintf(stderr, ""%s in %s %s: %s\n"",
		msg_type, typename(obj->type), oid_to_hex(&obj->oid), err);","fprintf(stderr, ""%s in %s %s: %s\n"",
		msg_type, typename(obj->type), describe_object(obj), err);","[""updateVariable"", ""removeVariable"", ""addVariable""]","[[""oid_to_hex"", ""&obj"", ""oid""], [""describe_object"", ""obj""]]",[9186781888045856668],6542,38160.0,16
https://github.com/git/git/commit/76fc394d50efef8f1308a0f0d56087f502dac689,05 May 2016,"commit_ref_update(): write error message to *err, not stderr

Signed-off-by: Michael Haggerty <mhagger@alum.mit.edu>",2,data/crawl/git/hunk_2104.cpp,invoke same log method,non-trivial,data/crawl/git/old_hunk_2104.cpp,data/crawl/git/new_hunk_2104.cpp,3,3,"error(""Couldn't set %s"", lock->ref_name);","strbuf_addf(err, ""Couldn't set %s"", lock->ref_name);","[""updateLog"", ""addVariable""]","[[""error""], [""strbuf_addf"", ""err""]]",[-13908682699128854880],6541,71712.0,15
https://github.com/git/git/commit/7101e10ce7ba917d1b7a6ff73e0008c2be4a43ed,21 Oct 2016,"transport: pass summary_width down the callchain

The callchain that originates at transport_print_push_status()
eventually hits a single leaf function, print_ref_status(), that is
used to show from what old object to what new object a ref got
updated, and the width of the part that shows old and new object
names used a constant TRANSPORT_SUMMARY_WIDTH.

Teach the callchain to pass the width down from the top instead.
This allows a future enhancement to compute the necessary display
width before calling down this callchain.

Signed-off-by: Junio C Hamano <gitster@pobox.com>",63,data/crawl/git/hunk_967.cpp,invoke same log method,non-trivial,data/crawl/git/old_hunk_967.cpp,data/crawl/git/new_hunk_967.cpp,6,6,"print_ref_status('-', ""[deleted]"", ref, NULL, NULL, porcelain);","print_ref_status('-', ""[deleted]"", ref, NULL, NULL,
				 porcelain, summary_width);","[""addVariable""]","[[], [""summary_width""]]",[-5873888663119224184],6540,0.0,15
https://github.com/git/git/commit/1cf823fb68cae95fa1887e9eaa314c2b6e619e09,02 Feb 2018,"reset --hard: make use of the pretty machinery

reset --hard currently uses its own logic for printing the first line of
the commit message in its output.  Instead of just using the first line,
use the pretty machinery to create the output.

In addition to the easier to follow code, this makes the output more
consistent with other commands that print the title of the commit, such
as 'git commit --oneline' or 'git checkout', which both use
'pp_commit_easy()' with the CMIT_FMT_ONELINE modifier.

It is a slight change of the output if the second line of the commit
message is not a blank line, i.e. if the commit message is

    foo
    bar

previously we would print ""HEAD is now at 000000 foo"", while after
this change we print ""HEAD is now at 000000 foo bar"", same as 'git log
--oneline' shows ""000000 foo bar"".

So this does make the output more consistent with other commands, and
'reset' is a porcelain command, so nobody should be parsing the output
in scripts.

The current behaviour dates back to 0e5a7faa3a (""Make ""git reset"" a
builtin."", 2007-09-11), so I assume (without digging into the old
codebase too much) that the logic was implemented because there was
no convenience function such as 'pp_commit_easy' that would do this
already.

Signed-off-by: Thomas Gummerer <t.gummerer@gmail.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",28,data/crawl/git/hunk_111.cpp,block change,non-trivial,data/crawl/git/old_hunk_111.cpp,data/crawl/git/new_hunk_111.cpp,19,-1,"printf(""\n"");",,"[""removeLog""]","[[""printf"", ""\\n""], []]",[-7249185625612668815],6539,1326432.0,15
https://github.com/git/git/commit/aa7e44bf571717aeb4435e6605391d51f3117047,02 Jun 2007,"Unify write_index_file functions

This patch unifies the write_index_file functions in
builtin-pack-objects.c and index-pack.c.  As the name
""index"" is overloaded in git, move in the direction of
using ""idx"" and ""pack idx"" when refering to the pack index.
There should be no change in functionality.

Signed-off-by: Geert Bosch <bosch@gnat.com>
Acked-by: Nicolas Pitre <nico@cam.org>
Signed-off-by: Junio C Hamano <junkio@cox.net>",586,data/crawl/git/hunk_8337.cpp,use same variable,trivial,data/crawl/git/old_hunk_8337.cpp,data/crawl/git/new_hunk_8337.cpp,7,7,"die(""unable to read %s"", sha1_to_hex(entry->delta->sha1));","die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1));","[""addVariable""]","[[], [""idx""]]",[-7555364370844764442],6538,0.0,14
