url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,472,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,478,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,487,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,497,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,512,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,518,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,524,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,530,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,536,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,540,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,555,,"printf("" !"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,570,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,595,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,607,,"printf(""@"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,676,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,692,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,696,,"printf("" - ?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,710,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,725,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,776,,"printf(""! "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,788,,"printf(""! "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,284,,"printf("" ("");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,292,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,313,,"printf("" "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,411,,"printf("" ("");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,418,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,424,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,434,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,440,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,446,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,454,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,460,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,469,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,475,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,481,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,490,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,500,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,537,,"printf("" !"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,552,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,560,,"printf("" -> "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,641,,"printf(""{ "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,655,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,662,,"printf("", "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,664,,"printf("" }"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,728,,"printf(""! "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,740,,"printf(""! "");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,793,,"printf("")"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,809,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,813,,"printf("" - ?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,827,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,842,,"printf(""?"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/c5bab65db542b276a776dc0643abcea91da60913,04 Jul 2007,collectd-nagios: Display performance data and generally be more verbose.,60,data/crawl/collectd/hunk_415.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_415.cpp,data/crawl/collectd/new_hunk_415.cpp,-1,7,,"printf ("" |"");","[""addLog""]","[[], [""printf""]]",[7237409554864562455],961
https://github.com/collectd/collectd/commit/3e394c1f397de774d4b33e9c29aab5676e5d8832,22 Apr 2011,pf plugin: define generation new/old depend on OpenBSD Version,2100,data/crawl/collectd/hunk_193.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_193.cpp,data/crawl/collectd/new_hunk_193.cpp,284,-1,"printf("" ("");",,"[""removeLog""]","[[""printf""], []]",[-7237409554864562455],960
https://github.com/collectd/collectd/commit/3e394c1f397de774d4b33e9c29aab5676e5d8832,22 Apr 2011,pf plugin: define generation new/old depend on OpenBSD Version,2100,data/crawl/collectd/hunk_193.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_193.cpp,data/crawl/collectd/new_hunk_193.cpp,292,-1,"printf("")"");",,"[""removeLog""]","[[""printf""], []]",[-7237409554864562455],960
https://github.com/collectd/collectd/commit/3e394c1f397de774d4b33e9c29aab5676e5d8832,22 Apr 2011,pf plugin: define generation new/old depend on OpenBSD Version,2100,data/crawl/collectd/hunk_193.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_193.cpp,data/crawl/collectd/new_hunk_193.cpp,313,-1,"printf("" "");",,"[""removeLog""]","[[""printf""], []]",[-7237409554864562455],960
https://github.com/collectd/collectd/commit/3e394c1f397de774d4b33e9c29aab5676e5d8832,22 Apr 2011,pf plugin: define generation new/old depend on OpenBSD Version,2100,data/crawl/collectd/hunk_193.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_193.cpp,data/crawl/collectd/new_hunk_193.cpp,411,-1,"printf("" ("");",,"[""removeLog""]","[[""printf""], []]",[-7237409554864562455],960
https://github.com/collectd/collectd/commit/3e394c1f397de774d4b33e9c29aab5676e5d8832,22 Apr 2011,pf plugin: define generation new/old depend on OpenBSD Version,2100,data/crawl/collectd/hunk_193.cpp,block change,non-trivial,data/crawl/collectd/old_hunk_193.cpp,data/crawl/collectd/new_hunk_193.cpp,418,-1,"printf("", "");",,"[""removeLog""]","[[""printf""], []]",[-7237409554864562455],960
